id,postal,crowd
1,544965,50.00
2,467352,28.18
3,678295,50.00
4,538776,50.00
5,129880,50.00
6,119963,50.00
7,237994,0.00
8,556083,50.00
9,048980,9.20
10,556694,0.00
11,238872,10.35
12,159682,0.58
13,689687,5.37
14,379131,50.00
15,519498,50.00
16,560629,3.45
17,649882,2.30
18,650153,50.00
19,670260,6.90
20,270043,13.80
21,757632,50.00
22,528833,23.58
23,797650,6.90
24,678278,50.00
25,609646,50.00
26,640501,50.00
27,730676,17.83
28,400301,17.25
29,640960,50.00
30,358361,25.30
31,550254,3.45
32,521201,6.90
33,529684,31.05
34,082001,18.40
35,310107,8.05
36,730303,50.00
37,680624,9.78
38,760926,50.00
39,760290,32.20
40,677738,8.05
41,544583,1.73
42,618495,1.15
43,529705,28.18
44,569734,50.00
45,319194,50.00
46,327737,6.33
47,609958,0.00
